,,,
,,,
,,,
7.967 (7.967),,,
8.133 (8.133),,,
,,,
,,,
8.033 (8.033),,,
8.100 (8.100),,,
8.067 (8.067),11.967 (3.900),,17.350 (5.383)
8.033 (8.033),11.967 (3.933),,16.500 (4.533)
8.100 (8.100),12.200 (4.100),,15.867 (3.667)
8.067 (8.067),,,
,,,
8.000 (8.000),,,
,,,
,,,
,,,
,,,
,,,
8.067 (8.067),,,
,,,
,,,
8.100 (8.100),,,
8.167 (8.167),,,
8.000 (8.000),,,
8.167 (8.167),,,
8.033 (8.033),,,
8.033 (8.033),,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
8.133 (8.133),,,
8.000 (8.000),,,
,,,
,,,
8.100 (8.100),,,
,,,
8.133 (8.133),,,
8.067 (8.067),,,
8.067 (8.067),,,
8.167 (8.167),,,
8.067 (8.067),,,
8.000 (8.000),,,
7.967 (7.967),,,
8.067 (8.067),,,
8.100 (8.100),,,
,,,
8.000 (8.000),11.967 (3.967),,16.183 (4.217)
8.100 (8.100),,,
8.033 (8.033),,,
8.033 (8.033),12.067 (4.033),,
,,,
,,,
8.167 (8.167),,,
8.167 (8.167),,,
8.067 (8.067),,,
,,,
,,,
,,,
8.133 (8.133),,,
,,,
,,,
,,,
8.200 (8.200),,,
,,,
8.067 (8.067),,,
,,,
8.100 (8.100),,,
8.067 (8.067),11.900 (3.833),,15.350 (3.450)
8.000 (8.000),,,
8.367 (8.367),,,
8.033 (8.033),,,
,,,
,,,
,,,
8.200 (8.200),,,
7.967 (7.967),,,
,,,
,,,
,,,
7.967 (7.967),,,
8.067 (8.067),12.033 (3.967),,15.400 (3.367)
8.000 (8.000),,,
8.133 (8.133),12.167 (4.033),,15.650 (3.483)
8.100 (8.100),,,
8.067 (8.067),,,
,,,
8.133 (8.133),,,
,,,
8.100 (8.100),,,
8.167 (8.167),,,
8.000 (8.000),,,
,,,
8.067 (8.067),,,
7.967 (7.967),,,
,,,
,,,
8.033 (8.033),,,
8.067 (8.067),,,
8.100 (8.100),,,
,,,
8.000 (8.000),,,
7.967 (7.967),,,
8.100 (8.100),,,
,,,
8.033 (8.033),11.933 (3.900),,15.400 (3.467)
8.167 (8.167),,,
,,,
,,,
,,,
8.133 (8.133),,,
8.067 (8.067),,,
8.100 (8.100),12.167 (4.067),,15.800 (3.633)
8.100 (8.100),,,
,,,
,,,
8.067 (8.067),11.867 (3.800),,
8.033 (8.033),11.967 (3.933),,15.283 (3.317)
8.067 (8.067),,,
,,,
,,,
7.933 (7.933),,,
8.100 (8.100),,,
8.167 (8.167),,,
8.033 (8.033),,,
,,,
,,,
,,,
8.000 (8.000),,,
8.067 (8.067),12.033 (3.967),,
,,,
8.000 (8.000),,,
,,,
8.067 (8.067),,,
7.933 (7.933),,,
8.000 (8.000),,,
8.067 (8.067),,,
,,,
8.033 (8.033),,,
,,,
8.000 (8.000),,,
8.100 (8.100),,,
8.067 (8.067),12.067 (4.000),,
,,,
,,,
8.167 (8.167),,,
8.100 (8.100),,,
8.067 (8.067),,,
,,,
,,,
,,,
,,,
7.933 (7.933),,,
7.967 (7.967),,,
,,,
,,,
8.033 (8.033),,,
8.033 (8.033),,,
,,,
,,,
8.000 (8.000),,,
7.967 (7.967),,,
8.067 (8.067),,,
,,,
,,,
8.033 (8.033),11.900 (3.867),,15.333 (3.433)
8.067 (8.067),,,
8.067 (8.067),,,
8.133 (8.133),,,
7.967 (7.967),,,
8.033 (8.033),12.100 (4.067),,15.550 (3.450)
8.067 (8.067),,,
8.067 (8.067),,,
,,,
,,,
,,,
,,,
8.133 (8.133),,,
8.067 (8.067),,,
,,,
8.000 (8.000),,,
,,,
,,,
,,,
8.100 (8.100),,,
,,,
,,,
8.133 (8.133),,,
,,,
8.067 (8.067),,,
8.100 (8.100),12.000 (3.900),,15.267 (3.267)
,,,
8.100 (8.100),,,
8.000 (8.000),,,
8.067 (8.067),,,
8.100 (8.100),,,
,,,
,,,
,,,
8.000 (8.000),,,
,,,
8.100 (8.100),,,
8.067 (8.067),,,
8.000 (8.000),12.100 (4.100),,
,,,
8.200 (8.200),,,
8.200 (8.200),,,
8.067 (8.067),,,
8.067 (8.067),12.167 (4.100),,15.933 (3.767)
,,,
,,,
,,,
8.133 (8.133),12.167 (4.033),,15.833 (3.667)
,,,
,,,
8.200 (8.200),,,
8.100 (8.100),11.933 (3.833),,
8.100 (8.100),12.167 (4.067),,
8.100 (8.100),,,
7.967 (7.967),,,
8.033 (8.033),,,
8.100 (8.100),,,
8.000 (8.000),,,
7.967 (7.967),,,
8.100 (8.100),,,
8.133 (8.133),,,
,,,
,,,
8.067 (8.067),,,
,,,
8.033 (8.033),,,
8.000 (8.000),11.900 (3.900),,
8.067 (8.067),,,
,,,
,,,
,,,
8.000 (8.000),,,
8.033 (8.033),,,
,,,
8.133 (8.133),,,
,,,
,,,
8.100 (8.100),,,
,,,
8.067 (8.067),,,
8.067 (8.067),,,
8.033 (8.033),11.900 (3.867),,
8.033 (8.033),,,
,,,
,,,
8.000 (8.000),11.833 (3.833),,15.233 (3.400)
8.067 (8.067),,,
8.033 (8.033),,,
,,,
,,,
,,,
,,,
8.000 (8.000),11.867 (3.867),,
7.967 (7.967),11.967 (4.000),,15.250 (3.283)
8.100 (8.100),,,
8.100 (8.100),,,
,,,
,,,
,,,
,,,
,,,
,,,
8.100 (8.100),,,
,,,
7.967 (7.967),,,
,,,
8.067 (8.067),11.867 (3.800),,15.550 (3.683)
7.967 (7.967),,,
8.367 (8.367),,,
8.033 (8.033),,,
8.033 (8.033),,,
,,,
,,,
8.000 (8.000),12.000 (4.000),,15.317 (3.317)
8.100 (8.100),,,
,,,
,,,
8.067 (8.067),,,
8.000 (8.000),12.033 (4.033),,
,,,
,,,
7.967 (7.967),11.967 (4.000),,
,,,
,,,
,,,
8.067 (8.067),12.033 (3.967),,15.483 (3.450)
8.100 (8.100),11.967 (3.867),,15.317 (3.350)
,,,
8.167 (8.167),,,
8.033 (8.033),,,
,,,
7.967 (7.967),,,
7.967 (7.967),,,
8.100 (8.100),,,
,,,
8.033 (8.033),,,
8.033 (8.033),,,
,,,
7.967 (7.967),,,
,,,
8.067 (8.067),,,
8.100 (8.100),,,
,,,
7.967 (7.967),,,
8.033 (8.033),,,
8.033 (8.033),,,
8.000 (8.000),,,
8.100 (8.100),11.967 (3.867),,15.650 (3.683)
,,,
,,,
8.033 (8.033),,,
,,,
8.033 (8.033),11.933 (3.900),,
8.100 (8.100),,,
,,,
8.000 (8.000),,,
,,,
,,,
,,,
8.167 (8.167),12.033 (3.867),,15.650 (3.617)
8.133 (8.133),,,
,,,
,,,
8.067 (8.067),11.967 (3.900),,
,,,
8.100 (8.100),,,
8.067 (8.067),,,
8.000 (8.000),,,
8.033 (8.033),,,
,,,
7.967 (7.967),,,
8.200 (8.200),,,
8.000 (8.000),,,
8.033 (8.033),,,
7.967 (7.967),,,
,,,
,,,
,,,
,,,
8.067 (8.067),,,
8.067 (8.067),,,
,,,
8.033 (8.033),,,
,,,
,,,
8.067 (8.067),,,
,,,
,,,
,,,
,,,
8.100 (8.100),,,
,,,
7.967 (7.967),11.867 (3.900),,
8.100 (8.100),,,
8.033 (8.033),,,
,,,
8.100 (8.100),,,
8.033 (8.033),,,
,,,
8.067 (8.067),,,
,,,
,,,
8.100 (8.100),,,
,,,
,,,
,,,
7.967 (7.967),,,
8.067 (8.067),,,
,,,
8.100 (8.100),,,
,,,
8.067 (8.067),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
8.000 (8.000),,,
8.100 (8.100),,,
8.033 (8.033),,,
,,,
,,,
8.133 (8.133),,,
,,,
,,,
,,,
,,,
,,,
7.933 (7.933),,,
,,,
,,,
8.033 (8.033),,,
8.100 (8.100),12.067 (3.967),,15.467 (3.400)
,,,
,,,
8.067 (8.067),12.133 (4.067),,
,,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
7.933 (7.933),,,
,,,
8.067 (8.067),,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
,,,
7.967 (7.967),11.833 (3.867),,
8.000 (8.000),,,
,,,
,,,
8.000 (8.000),,,
,,,
7.967 (7.967),12.067 (4.100),,15.633 (3.567)
,,,
8.033 (8.033),,,
8.133 (8.133),,,
8.100 (8.100),,,
8.100 (8.100),12.033 (3.933),,
,,,
8.033 (8.033),12.033 (4.000),,15.500 (3.467)
8.033 (8.033),,,
7.967 (7.967),,,
,,,
8.167 (8.167),,,
8.067 (8.067),,,
,,,
8.000 (8.000),,,
8.100 (8.100),,,
8.100 (8.100),,,
8.167 (8.167),,,
8.067 (8.067),,,
,,,
,,,
,,,
8.033 (8.033),11.833 (3.800),,15.300 (3.467)
,,,
8.033 (8.033),,,
,,,
,,,
8.067 (8.067),,,
8.033 (8.033),,,
8.100 (8.100),,,
8.067 (8.067),,,
,,,
8.133 (8.133),,,
,,,
,,,
,,,
8.033 (8.033),11.833 (3.800),,15.283 (3.450)
8.067 (8.067),,,
,,,
8.100 (8.100),,,
,,,
,,,
8.100 (8.100),,,
,,,
7.933 (7.933),,,
,,,
8.133 (8.133),,,
8.133 (8.133),,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
7.967 (7.967),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
8.167 (8.167),,,
8.167 (8.167),,,
,,,
7.967 (7.967),,,
,,,
,,,
,,,
,,,
8.033 (8.033),,,
sep=,
,,,
8.500 (8.500),,,
,,,
,,,
,,,
,,,
8.133 (8.133),,,
8.067 (8.067),,,
,,,
8.200 (8.200),,,
,,,
,,,
,,,
,,,
,,,
8.133 (8.133),,,
8.100 (8.100),,,
,,,
,,,
,,,
,,,
,,,
8.167 (8.167),,,
,,,
,,,
,,,
,,,
8.100 (8.100),,,
8.167 (8.167),,,
8.133 (8.133),,,
8.133 (8.133),,,
,,,
8.067 (8.067),,,
,,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
8.133 (8.133),,,
,,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
8.200 (8.200),,,
,,,
,,,
8.100 (8.100),,,
8.133 (8.133),,,
,,,
8.100 (8.100),,,
,,,
,,,
8.033 (8.033),,,
8.000 (8.000),,,
,,,
8.000 (8.000),,,
,,,
,,,
,,,
,,,
,,,
8.133 (8.133),,,
8.100 (8.100),,,
,,,
8.133 (8.133),,,
,,,
,,,
,,,
,,,
,,,
8.167 (8.167),,,
,,,
,,,
,,,
8.133 (8.133),12.167 (4.033),,
8.100 (8.100),,,
,,,
8.067 (8.067),12.300 (4.233),,15.833 (3.533)
,,,
8.100 (8.100),,,
,,,
,,,
8.067 (8.067),,,
,,,
,,,
8.100 (8.100),,,
,,,
8.200 (8.200),,,
,,,
,,,
,,,
,,,
,,,
,,,
8.000 (8.000),,,
8.100 (8.100),,,
,,,
8.033 (8.033),,,
8.100 (8.100),,,
8.267 (8.267),,,
,,,
8.000 (8.000),,,
8.033 (8.033),,,
,,,
8.000 (8.000),,,
,,,
8.167 (8.167),,,
,,,
,,,
,,,
8.167 (8.167),,,
8.067 (8.067),12.100 (4.033),,15.483 (3.383)
,,,
8.100 (8.100),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
8.067 (8.067),,,
sep=,
,,,
sep=,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
8.200 (8.200),,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
7.700 (7.700),10.400 (2.700),12.667 (2.267),23.800 (11.133),
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
7.767 (7.767),,,,
,,,,
7.733 (7.733),,,,
7.767 (7.767),10.533 (2.767),12.867 (2.333),,
7.833 (7.833),10.567 (2.733),12.967 (2.400),25.333 (12.367),
7.700 (7.700),10.367 (2.667),12.667 (2.300),15.333 (2.667),
7.700 (7.700),,,,
7.667 (7.667),10.333 (2.667),12.667 (2.333),,
,,,,
7.733 (7.733),10.267 (2.533),12.767 (2.500),,
7.700 (7.700),,,,
7.700 (7.700),,,,
7.700 (7.700),10.233 (2.533),12.467 (2.233),,
7.733 (7.733),,,,
,,,,
,,,,
,,,,
7.867 (7.867),,,,
,,,,
7.733 (7.733),,,,
7.700 (7.700),10.433 (2.733),12.667 (2.233),15.533 (2.867),
7.767 (7.767),10.233 (2.467),12.567 (2.333),,
,,,,
7.800 (7.800),10.400 (2.600),12.767 (2.367),,
,,,,
7.700 (7.700),10.400 (2.700),12.667 (2.267),,
,,,,
7.767 (7.767),,,,
7.733 (7.733),,,,
,,,,
,,,,
7.733 (7.733),,,,
7.700 (7.700),10.267 (2.567),12.667 (2.400),,
,,,,
,,,,
,,,,
7.700 (7.700),,,,
7.700 (7.700),,,,
7.700 (7.700),10.367 (2.667),12.667 (2.300),,
7.833 (7.833),,,,
,,,,
7.800 (7.800),,,,
,,,,
7.700 (7.700),,,,
,,,,
,,,,
7.633 (7.633),10.167 (2.533),12.567 (2.400),,
,,,,
,,,,
7.700 (7.700),,,,
7.667 (7.667),,,,
,,,,
,,,,
7.633 (7.633),10.267 (2.633),12.667 (2.400),,
7.667 (7.667),10.333 (2.667),12.767 (2.433),,
,,,,
,,,,
7.733 (7.733),,,,
,,,,
sep=,
,,,,
5.933 (5.933),,,,
5.833 (5.833),,,,
5.800 (5.800),,,,
5.733 (5.733),,,,
5.700 (5.700),,,,
5.833 (5.833),,,,
,,,,
5.833 (5.833),,,,
5.800 (5.800),,11.567 (5.767),,
5.833 (5.833),,13.000 (7.167),13.833 (0.833),15.050 (1.217)
5.767 (5.767),,,,
5.833 (5.833),,,,
5.733 (5.733),,,,
,,,,
,,,,
5.800 (5.800),,,,
5.767 (5.767),,,,
5.867 (5.867),,13.033 (7.167),,
5.800 (5.800),,13.633 (7.833),,
5.733 (5.733),,12.900 (7.167),13.700 (0.800),14.967 (1.267)
5.800 (5.800),,,,
5.867 (5.867),,,,
5.767 (5.767),,,,
5.833 (5.833),,,,
5.767 (5.767),,,,
,,,,
,,,,
5.767 (5.767),,,,
,,,,
,,,,
5.767 (5.767),,,,
,,,,
5.867 (5.867),,,,
,,,,
,,,,
5.800 (5.800),,12.967 (7.167),13.767 (0.800),15.050 (1.283)
,,,,
5.800 (5.800),,,,
5.800 (5.800),,,,
5.800 (5.800),,12.900 (7.100),,
5.867 (5.867),,,,
5.833 (5.833),,13.500 (7.667),14.267 (0.767),
5.800 (5.800),,,,
,,,,
,,,,
5.800 (5.800),,,,
5.700 (5.700),,,,
5.833 (5.833),,,,
5.800 (5.800),,13.033 (7.233),,
5.800 (5.800),,11.567 (5.767),,
5.900 (5.900),,,,
5.833 (5.833),,,,
5.700 (5.700),,,,
5.733 (5.733),,12.867 (7.133),13.667 (0.800),14.917 (1.250)
5.867 (5.867),,,,
5.733 (5.733),,,,
5.800 (5.800),,,,
5.700 (5.700),,12.967 (7.267),13.733 (0.767),15.017 (1.283)
5.767 (5.767),,,,
5.767 (5.767),,,,
5.833 (5.833),,13.000 (7.167),13.800 (0.800),15.017 (1.217)
5.800 (5.800),,13.067 (7.267),13.867 (0.800),15.117 (1.250)
5.767 (5.767),,,,
5.767 (5.767),,,,
5.833 (5.833),,,,
,,,,
5.700 (5.700),,,,
5.833 (5.833),,12.267 (6.433),,
5.833 (5.833),,,,
,,,,
,,,,
5.767 (5.767),,12.867 (7.100),13.667 (0.800),
5.833 (5.833),,,,
5.800 (5.800),,,,
5.833 (5.833),,12.967 (7.133),13.767 (0.800),
5.833 (5.833),,13.067 (7.233),13.933 (0.867),15.233 (1.300)
5.767 (5.767),,,,
5.833 (5.833),,,,
5.867 (5.867),,,,
5.800 (5.800),,12.900 (7.100),13.733 (0.833),14.983 (1.250)
5.833 (5.833),,,,
5.767 (5.767),,13.300 (7.533),14.067 (0.767),15.300 (1.233)
5.767 (5.767),,12.700 (6.933),13.533 (0.833),
5.833 (5.833),,,,
5.733 (5.733),,11.667 (5.933),,
,,,,
,,,,
5.867 (5.867),,,,
5.800 (5.800),,,,
5.700 (5.700),,,,
5.800 (5.800),,,,
5.767 (5.767),,,,
5.800 (5.800),,,,
5.833 (5.833),,,,
5.833 (5.833),,,,
5.800 (5.800),,,,
5.800 (5.800),,,,
5.733 (5.733),,,,
5.833 (5.833),,,,
5.733 (5.733),,11.433 (5.700),,
,,,,
,,,,
5.833 (5.833),,12.300 (6.467),,
5.700 (5.700),,,,
5.700 (5.700),,,,
5.733 (5.733),,,,
5.800 (5.800),,,,
,,,,
5.800 (5.800),,13.000 (7.200),,
5.833 (5.833),,,,
,,,,
5.733 (5.733),,,,
5.800 (5.800),,13.067 (7.267),,
5.733 (5.733),,,,
5.733 (5.733),,,,
5.767 (5.767),,13.267 (7.500),14.133 (0.867),
,,,,
,,,,
5.800 (5.800),,13.067 (7.267),,
5.833 (5.833),,,,
sep=,
,,,,
5.967 (5.967),14.100 (8.133),17.567 (3.467),,
,,,,
5.967 (5.967),14.200 (8.233),20.767 (6.567),,
6.000 (6.000),14.133 (8.133),16.967 (2.833),,
sep=,
,,,,
,,,,
,,,,
9.033 (9.033),14.300 (5.267),17.100 (2.800),25.300 (8.200),
8.933 (8.933),14.233 (5.300),,,
9.067 (9.067),,,,
8.933 (8.933),,,,
,,,,
8.967 (8.967),,,,
,,,,
sep=,
,,,
7.233 (7.233),,,
,6.900 (6.900),,
,,,
,,,
,,,
,,,
7.200 (7.200),,,
7.150 (7.150),,,
,,,
,7.033 (7.033),,
0.117 (0.117),7.200 (7.083),8.233 (1.033),8.317 (0.083)
,,,
,,,
,,,
,,,
0.150 (0.150),7.233 (7.083),8.333 (1.100),8.400 (0.067)
,,,
,,,
7.183 (7.183),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
7.233 (7.233),,,
0.183 (0.183),7.217 (7.033),8.417 (1.200),8.417 (0.000)
0.200 (0.200),7.350 (7.150),8.533 (1.183),8.533 (0.000)
,,,
0.233 (0.233),7.283 (7.050),8.400 (1.117),
7.367 (7.367),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,7.017 (7.017),,
,,,
,,,
,,,
7.283 (7.283),,,
sep=,
10.500 (10.500),15.100 (4.600),,,
,,,,
10.200 (10.200),,,,
,,,,
,,,,
,,,,
,,,,
10.167 (10.167),,,,
,,,,
10.400 (10.400),,,,
,,,,
,,,,
,,,,
sep=,
8.200 (8.200),,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
,,,
8.067 (8.067),,,
,,,
,,,
7.967 (7.967),12.000 (4.033),,15.483 (3.483)
,,,
,,,
8.200 (8.200),,,
8.133 (8.133),,,
,,,
8.033 (8.033),12.000 (3.967),,15.417 (3.417)
8.000 (8.000),,,
,,,
,,,
,,,
,,,
8.100 (8.100),,,
7.967 (7.967),,,
,,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
,,,
,,,
8.067 (8.067),12.000 (3.933),,
8.067 (8.067),,,
,,,
,,,
8.033 (8.033),,,
,,,
8.067 (8.067),,,
7.933 (7.933),,,
,,,
8.000 (8.000),,,
8.033 (8.033),,,
8.000 (8.000),,,
,,,
,,,
,,,
7.967 (7.967),,,
8.000 (8.000),,,
8.133 (8.133),,,
,,,
,,,
8.000 (8.000),,,
,,,
8.033 (8.033),11.867 (3.833),,15.333 (3.467)
,,,
8.033 (8.033),,,
8.100 (8.100),,,
,,,
8.033 (8.033),,,
,,,
,,,
,,,
,,,
8.033 (8.033),,,
8.000 (8.000),,,
,,,
,,,
,,,
8.100 (8.100),,,
,,,
,,,
,,,
8.000 (8.000),,,
8.033 (8.033),,,
8.067 (8.067),,,
8.233 (8.233),,,
8.000 (8.000),,,
,,,
8.067 (8.067),,,
,,,
,,,
8.133 (8.133),,,
8.000 (8.000),,,
,,,
,,,
,,,
,,,
8.000 (8.000),,,
,,,
8.033 (8.033),,,
8.100 (8.100),,,
8.067 (8.067),,,
,,,
8.000 (8.000),,,
,,,
,,,
,,,
,,,
,,,
8.267 (8.267),,,
,,,
8.100 (8.100),,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
7.967 (7.967),,,
8.033 (8.033),,,
,,,
,,,
,,,
sep=,
8.133 (8.133),,,
,,,
,,,
8.200 (8.200),,,
,,,
,,,
,,,
8.167 (8.167),,,
,,,
,,,
,,,
,,,
8.200 (8.200),,,
8.067 (8.067),,,
8.100 (8.100),,,
,,,
8.200 (8.200),,,
,,,
,,,
8.067 (8.067),,,
8.100 (8.100),,,
,,,
8.067 (8.067),,,
,,,
,,,
,,,
,,,
8.067 (8.067),,,
8.067 (8.067),,,
8.000 (8.000),,,
8.100 (8.100),,,
8.000 (8.000),,,
,,,
,,,
8.033 (8.033),,,
8.067 (8.067),,,
8.067 (8.067),,,
,,,
,,,
,,,
8.000 (8.000),,,
8.133 (8.133),,,
8.100 (8.100),,,
,,,
,,,
,,,
8.033 (8.033),,,
8.200 (8.200),,,
sep=,
,,,,,
5.367 (5.367),,,,,
5.267 (5.267),7.467 (2.200),7.583 (0.117),14.083 (6.500),15.267 (1.183),16.583 (1.317)
,,,,,
5.400 (5.400),,,,,
5.383 (5.383),,,,,
,,,,,
5.400 (5.400),,,,,
,,,,,
5.267 (5.267),,,,,
5.400 (5.400),7.567 (2.167),,,,
5.383 (5.383),,,,,
,,,,,
5.367 (5.367),7.600 (2.233),8.533 (0.933),14.950 (6.417),33.383 (18.433),37.417 (4.033)
,,,,,
,,,,,
,,,,,
5.383 (5.383),,,,,
,,,,,
5.350 (5.350),,,,,
5.367 (5.367),,,,,
,,,,,
5.417 (5.417),,,,,
5.400 (5.400),,,,,
,,,,,
,,,,,
5.250 (5.250),,,,,
,,,,,
,,,,,
,,,,,
5.367 (5.367),,,,,
,,,,,
,,,,,
5.233 (5.233),,,,,
,,,,,
,,,,,
5.367 (5.367),,,,,
5.383 (5.383),7.417 (2.033),,,,
,,,,,
5.367 (5.367),7.350 (1.983),7.917 (0.567),14.750 (6.833),18.517 (3.767),20.017 (1.500)
5.333 (5.333),,,,,
,,,,,
5.367 (5.367),,,,,
5.383 (5.383),,,,,
,,,,,
,,,,,
,,,,,
5.400 (5.400),,,,,
5.400 (5.400),,,,,
5.200 (5.200),,,,,
5.400 (5.400),,,,,
5.333 (5.333),,,,,
5.383 (5.383),7.600 (2.217),7.633 (0.033),14.100 (6.467),16.467 (2.367),
5.483 (5.483),7.667 (2.183),,,,
,,,,,
,,,,,
,,,,,
5.450 (5.450),7.567 (2.117),8.067 (0.500),15.083 (7.017),,
5.350 (5.350),,,,,
5.383 (5.383),,,,,
,,,,,
5.350 (5.350),,,,,
5.317 (5.317),,,,,
5.317 (5.317),7.450 (2.133),,,,
,,,,,
5.367 (5.367),,,,,
5.383 (5.383),,,,,
,,,,,
5.417 (5.417),7.583 (2.167),14.083 (6.500),14.183 (0.100),15.350 (1.167),16.750 (1.400)
5.300 (5.300),7.483 (2.183),13.933 (6.450),14.333 (0.400),,
5.267 (5.267),7.450 (2.183),,,,
5.383 (5.383),7.433 (2.050),7.617 (0.183),14.000 (6.383),15.317 (1.317),16.433 (1.117)
5.333 (5.333),,,,,
5.383 (5.383),7.433 (2.050),,,,
5.367 (5.367),,,,,
,,,,,
5.383 (5.383),7.550 (2.167),,,,
5.333 (5.333),,,,,
,,,,,
,,,,,
5.333 (5.333),,,,,
5.250 (5.250),7.383 (2.133),,14.150 (6.767),,
,,,,,
5.700 (5.700),,,,,
,,,,,
5.250 (5.250),,,,,
5.383 (5.383),,,,,
,,,,,
5.433 (5.433),,,,,
,,,,,
,,,,,
,,,,,
5.400 (5.400),,,,,
5.400 (5.400),,,,,
5.233 (5.233),7.350 (2.117),,,,
5.350 (5.350),,,,,
5.283 (5.283),,,,,
5.383 (5.383),7.450 (2.067),,,,
,,,,,
5.350 (5.350),,,,,
5.367 (5.367),7.450 (2.083),7.467 (0.017),14.017 (6.550),15.483 (1.467),16.550 (1.067)
5.467 (5.467),,,,,
,,,,,
5.467 (5.467),7.533 (2.067),14.367 (6.833),14.400 (0.033),,
,,,,,
5.383 (5.383),7.450 (2.067),,,,
5.400 (5.400),,,,,
,,,,,
5.350 (5.350),7.650 (2.300),,,,
,,,,,
5.467 (5.467),7.817 (2.350),,,,
5.400 (5.400),7.567 (2.167),,,,
,,,,,
5.367 (5.367),7.433 (2.067),,,,
5.317 (5.317),,,,,
5.400 (5.400),7.467 (2.067),,,,
5.517 (5.517),,,,,
,,,,,
5.467 (5.467),,,,,
5.367 (5.367),7.550 (2.183),14.483 (6.933),14.750 (0.267),16.067 (1.317),16.917 (0.850)
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
5.383 (5.383),7.550 (2.167),8.117 (0.567),14.800 (6.683),,
5.400 (5.400),7.567 (2.167),14.533 (6.967),14.933 (0.400),,
5.367 (5.367),7.583 (2.217),7.583 (0.000),14.450 (6.867),15.800 (1.350),16.700 (0.900)
,,,,,
5.267 (5.267),7.383 (2.117),,,,
5.383 (5.383),7.583 (2.200),18.417 (10.833),,,
5.433 (5.433),,,,,
,,,,,
5.717 (5.717),,,,,
,,,,,
5.333 (5.333),,,,,
5.333 (5.333),,,,,
5.383 (5.383),7.483 (2.100),,,,
5.333 (5.333),,,,,
,,,,,
,,,,,
,,,,,
5.400 (5.400),,,,,
,,10.517 (10.517),,,
5.383 (5.383),,,,,
5.433 (5.433),,,,,
,,,,,
5.233 (5.233),,,,,
5.433 (5.433),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
5.367 (5.367),7.517 (2.150),7.750 (0.233),14.950 (7.200),,
,,,,,
,,,,,
5.417 (5.417),,,,,
,,,,,
5.467 (5.467),,,,,
,,,,,
,,,,,
5.383 (5.383),,,,,
,,,,,
5.333 (5.333),,,,,
5.350 (5.350),7.467 (2.117),14.350 (6.883),14.467 (0.117),,
5.350 (5.350),7.417 (2.067),,,,
sep=,
8.200 (8.200),,,
,,,
7.967 (7.967),,,
,,,
,,,
,,,
8.133 (8.133),,,
,,,
8.067 (8.067),,,
8.033 (8.033),12.000 (3.967),,15.383 (3.383)
8.067 (8.067),12.133 (4.067),,
8.033 (8.033),12.100 (4.067),,
8.033 (8.033),,,
,,,
,,,
7.967 (7.967),,,
,,,
,,,
,,,
8.067 (8.067),,,
,,,
,,,
8.000 (8.000),,,
,,,
8.100 (8.100),12.100 (4.000),,15.500 (3.400)
,,,
7.933 (7.933),,,
,,,
,,,
8.033 (8.033),11.967 (3.933),,15.450 (3.483)
,,,
8.033 (8.033),,,
8.000 (8.000),,,
,,,
,,,
,,,
8.000 (8.000),12.100 (4.100),,15.600 (3.500)
,,,
8.000 (8.000),12.000 (4.000),,
8.067 (8.067),,,
,,,
8.033 (8.033),,,
7.967 (7.967),,,
,,,
,,,
8.033 (8.033),,,
,,,
,,,
,,,
8.033 (8.033),,,
8.033 (8.033),,,
,,,
8.067 (8.067),,,
,,,
,,,
,,,
,,,
8.033 (8.033),11.867 (3.833),,15.217 (3.350)
,,,
,,,
,,,
,,,
,,,
,,,
8.033 (8.033),,,
8.100 (8.100),,,
,,,
8.033 (8.033),,,
,,,
8.033 (8.033),,,
8.000 (8.000),,,
7.933 (7.933),,,
8.033 (8.033),,,
8.100 (8.100),12.000 (3.900),,15.400 (3.400)
,,,
,,,
,,,
8.100 (8.100),12.100 (4.000),,
8.133 (8.133),,,
,,,
,,,
8.067 (8.067),12.033 (3.967),,15.400 (3.367)
,,,
,,,
,,,
,,,
8.000 (8.000),,,
,,,
,,,
